Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
887534,2,,800653,2009-05-20 12:04:28,,0,,"<p>I did something very similar not long ago, and I did it by cheating.</p>

<p>If you find the built in rewrite rules too complicated or unable to do the job, you may find it easier to catch the request and filter the results. A simplified version:</p>

<pre><code>add_action('parse_request', 'my_parse_request');

function my_parse_request (&amp;$wp) {
  $path = $wp-&gt;request;

  $groups = array();
  if (preg_match(""%shop/product/([a-zA-Z0-9-]+)%"", $path, $groups)) {
    $code = $groups[1];
    $product = get_product($code); // your own code here
    if (isset($product)) {
      add_filter('the_posts', 'my_product_filter_posts');
    }
  }
}

function my_product_filter_posts ($posts) {
  ob_start();
  echo ""stuff goes here"";  //  your body here
  $content = ob_get_contents();
  ob_end_clean();

  return array(new DummyResult(0, ""Product name"", $content));
}
</code></pre>

<p>To explain:</p>

<ol>
<li><p>The action on <code>parse_request</code> is called before the database lookup. Based on the URL, it installs the other actions and filters.</p></li>
<li><p>The filter on posts replaces the results of the database lookup with fake results.</p></li>
</ol>

<p>DummyResult is a simple class that has the same fields as a post, or just enough of them to get away with it:</p>

<pre><code>class DummyResult {
  public $ID;
  public $post_title;
  public $post_content;

  public $post_author;
  public $comment_status = ""closed"";
  public $post_status = ""publish"";
  public $ping_status = ""closed"";
  public $post_type = ""page"";
  public $post_date = """";

  function __construct ($ID, $title, $content) {
    $this-&gt;ID = $ID;
    $this-&gt;post_title = $title;
    $this-&gt;post_content = $content;

    $this-&gt;post_author = get_default_author(); // implement this function
  }
}
</code></pre>

<p>There's a lot of homework left for the reader in the above, but it's an ugly, working approach. You'll probably want to add a filter for <code>template_redirect</code>, to replace the normal page template with a product-specific one. And you may need to adjust the URL regex if you want pretty permalinks.</p>
",1000,,,,,2009-05-20 12:04:28,,,,0,,,
925708,2,,925653,2009-05-29 12:18:51,,4,,"<blockquote>
  <p>I looked at the write up of CSS on
  Wikipedia
  (<a href=""http://en.wikipedia.org/wiki/Cascading_Style_Sheets"" rel=""nofollow"">http://en.wikipedia.org/wiki/Cascading_Style_Sheets</a>)
  and a few other comments about CSS and
  became discouraged about the lack of
  full support for CSS in the different
  Layout engines, so I am just curious
  if there is an alternative or I must
  learn to also use CSS filters.</p>
</blockquote>

<p>CSS is <em>the</em> standard. There is no alternative.</p>

<p>All browsers support the basic CSS features. Each new version of each of the (four?) main browser lines comes with increased support for the standard, but websites that use these features will be broken to any users in an earlier version. There are two answers to this:</p>

<ol>
<li><p>""Graceful degredation"" (or its twin, ""Progressive enhancement"" - google it), in which the page takes advantage of advanced features if they're available, while still continuing to work if they're not.</p></li>
<li><p>Who are your audience? If you're lucky enough to know that 99.8% of visitors to your website will be using at least IE7, then you don't need to worry about the CSS features that are broken in IE6. This will depend on your own business though, so check the facts first.</p></li>
</ol>

<p>The worst thing you can do is code to the quirks of a single specific browser, because that leads to a page that's broken not only on other browsers, but even on later versions of the same browser.</p>
",1000,,,,,2009-05-29 12:18:51,,,,0,,,
939570,2,,939506,2009-06-02 13:34:28,,0,,"<p>Assuming you pasted the code exactly, the <em>first</em> error is right at the beginning, when you end the first quote. It expects that to read:</p>

<pre><code>echo ' title .';
</code></pre>

<p>The two quotes next to each other don't make any sense.</p>
",1000,,,,,2009-06-02 13:34:28,,,,1,,,
956361,1,962928,,2009-06-05 15:05:23,,20,39087,"<p>Is there any way I connect Apache to Tomcat using an HTTP proxy such that Tomcat gets the correct incoming host name rather than localhost? I'm using this directive in apache:</p>

<pre><code>ProxyPass /path http://localhost:8080/path
</code></pre>

<p>But it comes through as localhost, which is useless when we have a bunch of sites on the same server. I could set the host manually in the server config:</p>

<pre><code>&lt;Connector port=""8080"" protocol=""HTTP/1.1""
           connectionTimeout=""20000""
           proxyName=""pretend.host"" proxyPort=""80"" /&gt;
</code></pre>

<p>But that again doesn't serve more than one site. And I don't like the idea of using a different internal port for each site, that sounds really ugly.</p>

<p>Is there no way to transfer the port when I proxy it?</p>

<p>(If you ask why I don't just use AJP, the answer is <a href=""http://stackoverflow.com/questions/246540/apache-tomcat-error-wrong-pages-being-delivered"">this error</a>. I'm trying everything I can before giving up on <a href=""http://serverfault.com/questions/589/alternatives-to-apache"">Tomcat and Apache entirely</a>)</p>
",1000,,,,,2016-08-26 18:27:38,Apache + Tomcat: Using mod_proxy instead of AJP,<apache><tomcat><mod-proxy><ajp>,3,0,23,,
1056376,2,,1055999,2009-06-29 02:52:14,,0,,"<p>Scala has been very good for making me see programming in a new light. I haven't used it for anything worklike yet, but it's still affected how I write code in other languages - not just Java, but PHP. I recently wrote a simple parser for a WordPress plugin, and the code is vastly more functional and immutable than it would have been six months ago, and better for it, despite the lack of enforcement in PHP.</p>

<p>The only other language to have affected the way I work so dramatically is Perl, nearly a decade earlier. Perl has contributed a lot to the way I pseudo-code, even if I never touch the language itself.</p>

<p>Many people compare the functional aspects of Scala to Haskell. You may even imagine that knowing Haskell means you already know all Scala could teach you, but I don't believe that. The way Scala combines OO and function has a way of making it seem like that's actually the truest form of both of them.</p>
",1000,,,,,2009-06-29 02:52:14,,,,3,,,
1056393,2,,1056358,2009-06-29 03:02:20,,1,,"<p>If the list of possible values really is that small, then write the method by hand. The performance benefit of a hashtable isn't felt in comparison to a mere 3 string comparisons.</p>

<p>But if, as I suspect, the number of values is much bigger than you've written then a map makes sense, in which case you should cache the map when the enumeration is created.</p>

<pre><code>public enum SigninErrorCodes {
  InvalidUser(""a0""), InvalidPassword(""b5""), NoServerResponse(""s2"");

  private final String _code;
  SigninErrorCodes( String code ) { _code = code; }
  public String code() { return _code; }

  private static final Map&lt;String, SigninErrorCodes&gt; m;

  static {
    SigninErrorCodes[] verbs = values();
    m = new HashMap&lt;String,SigninErrorCodes&gt;(verbs.length * 2);
    for( int i=0; i&lt;verbs.length; i++ )
      m.put( verbs[i].code(), verbs[i] );
  }


  public static SigninErrorCodes deref( String code ) {
    return m.get( code );
  }
}
</code></pre>

<p>Note that the best size to give a hash map isn't the number of elements, but about twice that. A lower number results in key conflicts.</p>
",1000,,,,,2009-06-29 03:02:20,,,,4,,,
1164631,1,1164661,,2009-07-22 11:28:53,,27,15153,"<p>I need an Ant script that will copy one folder to several other places. As a good obedient programmer, I want not to repeat myself. Is there any way of taking a fileset like this:</p>

<pre><code>&lt;copy todir=""${target}/path/to/target/1""&gt;
    &lt;fileset dir=""${src}""&gt;
        &lt;exclude name='**/*svn' /&gt;
    &lt;/fileset&gt;
&lt;/copy&gt;
</code></pre>

<p>And storing the <code>fileset</code> in a variable so it can be re-used?</p>
",1000,,1064245,,2014-07-16 18:22:52,2014-07-16 18:22:52,Ant: copy the same fileset to multiple places,<ant>,3,0,4,,
1175011,2,,1174872,2009-07-23 23:15:02,,0,,"<p>For web projects I usually use:</p>

<pre><code>&lt;project name&gt;
  dev
    src
    lib
    www
    build.xml
  build
    www
    bin
  www
</code></pre>

<p>The <code>www</code> folder in src is the original. The <code>www</code> folder in build is where that gets combined with the contents of similar folders to produce what needs to be uploaded. The <code>www</code> folder outside is where I run a local copy, complete with temporary files and other such garbage. I have an ant script in <code>build.xml</code> to copy things around.</p>

<p>I'd like to know if there is any sort of standard.</p>
",1000,,,,,2009-07-23 23:15:02,,,,1,,,
1178224,2,,1178141,2009-07-24 14:54:14,,6,,"<p>As <a href=""http://stackoverflow.com/questions/1178141/what-is-the-problem-with-this-jquery-code/1178189#1178189"">chaos says</a>, you're probably calling <code>click()</code> each time you add one, and they're accumulating.</p>

<p>If you're adding these items to the document dynamically, and need to make sure this function is added to every one you add, how about using live?</p>

<pre><code>$('#contents').on('click', '.newContentLink', function() {
    $(""#test"").append(""1"");
});
</code></pre>

<p>This will make sure the rule is dynamically applied once to any qualifying class in the document.</p>
",1000,,1000,,2012-09-19 09:13:17,2012-09-19 09:13:17,,,,6,,,
1198968,2,,1198912,2009-07-29 09:14:09,,2,,"<p>Use an element with <code>overflow: hidden</code>, and change that style when they click on more.</p>

<p>HTML:</p>

<pre><code>&lt;div&gt;
  &lt;div id='content'&gt;...&lt;/div&gt;
  &lt;div&gt;&lt;a id='morebutton'&gt;More&lt;/a&gt;&lt;/div&gt;
&lt;/div&gt;
</code></pre>

<p>CSS:</p>

<pre><code>#content {
  height: 200px;
  overflow: hidden;
}
</code></pre>

<p>JS (using jQuery):</p>

<pre><code>$(""#morebutton"").click(function() {
  $(""#content"").css(overflow: ""visible"");
}
</code></pre>
",1000,,,,,2009-07-29 09:14:09,,,,0,,,
1320058,1,1320140,,2009-08-24 01:07:02,,3,611,"<p>I have a Unicode (UTF-8 without BOM) text file within a jar, that's loaded as a resource.</p>

<pre><code>URL resource = MyClass.class.getResource(""datafile.csv"");
InputStream stream = resource.openStream();
BufferedReader reader = new BufferedReader(
    new InputStreamReader(stream, Charset.forName(""UTF-8"")));
</code></pre>

<p>This works fine on Windows, but on Linux it appear not to be reading the file correctly - accented characters are coming out broken. I'm aware that different machines can have different default charsets, but I'm giving it the correct charset. Why would it not be using it?</p>
",1000,,,,,2009-08-24 01:49:58,Unicode in Jar resources,<java><unicode><utf-8><jar>,2,2,,,
1379361,2,,1379022,2009-09-04 13:43:14,,2,,"<p>The <code>Application</code> trait and its use is at fault here. When you have code running within the body of a <code>Application</code> rather than within a <code>main</code> method, that code is actually running as part of the constructor. So at the point where you call the testActor() method, the object hasn't actually finished initialising.</p>

<p>To fix it, move the println line into a main method:</p>

<pre><code>def main (args: Array[String]) {
    println(""Result: "" + testActor())
}
</code></pre>

<p>Because this problem happens so easily, the <code>Application</code> trait is considered to be bad news.</p>
",1000,,,,,2009-09-04 13:43:14,,,,1,,,
1385931,1,1387220,,2009-09-06 15:32:06,,17,9957,"<p>When I first started looking at Scala, I liked the look of for-comprehensions. They seemed to be a bit like the foreach loops I was used to from Java 5, but with functional restrictions and a lot of sweet syntactic niceness.</p>

<p>But as I've absorbed the Scala style, I find that every time I could use a for-comprension I'm using <code>map</code>, <code>flatMap</code>, <code>filter</code>, <code>reduce</code> and <code>foreach</code> instead. The intention of the code seems clearer to me that way, with fewer potential hidden surprises, and they're usually shorter code too.</p>

<p>As far as I'm aware, for-comprehensions are always compiled down into these methods anyway, so I'm wondering: what are they actually for? Am I missing some functional revalation (it wouldn't be the first time)? Do for-comprehensions do something the other features can't, or would at least be much clumsier at? Do they shine under a particular use case? Is it really just a matter of personal taste?</p>
",1000,,,,,2011-09-09 10:21:29,Scala's for-comprehensions: vital feature or syntactic sugar?,<scala><list-comprehension>,5,1,10,,
1675318,1,,,2009-11-04 17:16:46,,3,2404,"<p>I'm running a validation on form data, such that when somebody hits the submit button it checks the form's contents first. A number of fields (could be zero, could be more than one, depending on the page) have things like unique codes which require checking with the server first. I'm running an asynchronous request to the server, which simply responds '<code>ok</code>' or '<code>taken</code>' for each field. If any of the fields have errors, the page doesn't submit.</p>

<p>On the one hand, this should be asynchronous: it should continue validating the rest of the form fields while that request is off processing, including firing off other requests. If the call is made synchronously, then it visibly slows down feedback on later fields.</p>

<p>On the other hand, I want to make sure all the validation requests have returned (or timed out) before responding yes or no to the <code>validate()</code> method, and either allowing the submit to proceed or not. So if there are two fields that need validating then the <code>validate()</code> method should fire off those two AJAX requests, process the rest of the fields, and then wait until those two requests have returned before finally returning.</p>

<p>I can probably achieve this with some ugly homebaked solution (probably involving an array of random ids representing the requests in progress or something), but before I do is there any built-in function, plugin or standard technique I should be using instead?</p>

<p><hr></p>

<p><strong>Clarification</strong></p>

<p>What I think I need is to make the code wait for the result from one or more asynchronous requests before proceeding with a method. This isn't the same as a callback, because the result of the method depends on the result of the requests. It isn't the same as a synchronous request because there may be more than one of them.</p>

<p>I'm using this to check the form before submitting:</p>

<pre><code>$(""form"").submit(function () {
    return validate($(this));
});
</code></pre>

<p>If the <code>validate()</code> method returns false, then the form doesn't submit. <code>validate()</code> hilights any fields that aren't accepted. For normal fields, <code>validate()</code> looks something like this (vastly simplified version, without the feedback):</p>

<pre><code>function validate(form) {
    resetWarnings(form);
    var ok = true;

    //  required fields
    form.find(""input.required"").each(function () {
        var field = $(this);
        if (field.val() === """") {
            ok = false;
        }
        return this; // meaningless in this case but a good habit to keep
    });

    //  fields that matches a pattern
    form.find(""input.pattern"").each(function () {
        var field = $(this);
        var pattern = field.data(""pattern"");
        if (!field.val().match(pattern)) {
            ok = false;
        }
        return this;
    });

    //  various other rules for other sorts of field
    ...

    return ok;
}
</code></pre>

<p>For AJAX fields it's more like this:</p>

<pre><code>    form.find(""input.lookup"").each(function () {
        var field = $(this);
        var url = field.data(""lookup"");
        $.ajax({
            url: url,
            data: { code: field.val() },
            success: function (result) {
                if (result === ""taken"") {
                    ok = false;
                }
            }
        }
    });
</code></pre>

<p>But of course, <code>validate()</code> has already finished before the success method is called. So if I can make it wait until the ajax has been completed (either success or error) before returning, I can get the right result and stop the form being submitted. And if I made the ajax synchronous, then the entire method stops until it's done, which is wrong.</p>

<p><hr></p>

<p><strong>Further thought</strong></p>

<p>Given Javascript's threading model (which is to say none at all), is what I'm asking for technically impossible?</p>
",1000,,1000,,2009-11-04 20:19:44,2011-04-14 16:04:55,jQuery AJAX: collecting multiple asynchronous results,<jquery><ajax><asynchronous>,3,0,2,,
1712357,2,,1712274,2009-11-11 01:06:44,,8,,"<p>An increasing trend is to not state the type at all, or to optionally state the type. This could be a dynamically typed langauge where there really is no type on the variable, or it could be a statically typed language which infers the type from the context.</p>

<p>If the type is sometimes given and sometimes inferred, then it's easier to read if the optional bit comes afterwards.</p>

<p>There are also trends related to whether a language regards itself as coming from the C school or the functional school or whatever, but these are a waste of time. The languages which improve on their predecessors and are worth learning are the ones that are willing to accept input from all different schools based on merit, not be picky about a feature's heritage.</p>
",1000,,,,,2009-11-11 01:06:44,,,,0,,,
1722811,2,,1671633,2009-11-12 15:00:52,,1,,"<p>The easy answer is usually to find an existing jQuery plugin that already does what you want. There are a lot of them out there, and even if one isn't perfect you can adapt or learn from it to get the desired result.</p>

<p>To do it yourself, I'd suggest having two copies of the image: one inline with the list, and another on top that zooms in. That way the layout of the list doesn't depend on the zoomed image at all.</p>

<p>Untested code, just thinking:</p>

<pre><code>//  on page load, process selected images
$(function () {
  $('img.hoverme').each(function () {
    var img = $(this);
    var alt = $(""&lt;img src='"" + img.attr('src') + ""'/&gt;"");
    img.after(alt);
    alt.hide();

    img.hover(function () {
      var position = img.position();
      alt.css({ 
        position: ""absolute"",
        top: position.top,
        left: position.left,
        width: 32,
        height: 32
      }).animate({
        top: position.top - 16,
        left: postion.left - 16,
        width: 64,
        height: 64
      });
    }, function () { });

    alt.hover(function () { }, function () {
      var position = img.position();
      alt.animate({
        top: position.top,
        left: position.left,
        width: 32,
        height: 32
      }, function () {
        alt.hide();
      });  // alt.animate
    });  //  alt.hover

  });  //  each
});  // $(
</code></pre>

<p>When the mouse goes over the smaller image, the larger one is created hovering over it, and immediately expands in place. When the mouse leaves the larger image, it shrinks and then disappears.</p>
",1000,,,,,2009-11-12 15:00:52,,,,0,,,
1722923,2,,1722612,2009-11-12 15:15:22,,1,,"<p>When jQuery silently fails, it usually means that you have an empty selection. So the first thing to test is that the selector <code>$(""#editfrm &gt; input[id='FirstName']"")</code> really does produce the fields you think it does. Pull up firebug and type that selector into the console. If it works, it will produce an array with the input element you want. If not, it'll produce an empty list.</p>
",1000,,,,,2009-11-12 15:15:22,,,,0,,,
3165054,1,3165144,,2010-07-02 10:52:34,,2,228,"<p>A junior programmer in our office has an unfortunate (but understandable) habit of using Eclipse's ""Correct all the indentation in this file"" feature. As a result, his checked out copy includes thousands of lines that register as changes, simply because the whitespace is different. Accepting all these changes - while other people are also working on the same code, some of them in different offices - will lead to conflicts. At the same time we don't want to throw away all the work he's done.</p>

<p>Are there any options for Darcs to ignore or normalise whitespace changes; or tools that can revert the differences?</p>
",1000,,,,,2010-07-02 11:06:00,Whitespace in version control (darcs),<version-control><whitespace><darcs>,1,4,,,
3255991,1,,,2010-07-15 13:35:33,,16,1355,"<p>There seems to be a lot of enthusiasm among Scala bloggers lately for the <strong>type classes</strong> pattern, in which a simple class has functionality added to it by an additional class conforming to some trait or pattern. As a vastly oversimplified example, the simple class:</p>

<pre><code>case class Wotsit (value: Int)
</code></pre>

<p>can be adapted to the Foo trait:</p>

<pre><code>trait Foo[T] {
  def write (t: T): Unit
}
</code></pre>

<p>with the help of this type class:</p>

<pre><code>implicit object WotsitIsFoo extends Foo[Wotsit] {
  def write (wotsit: Wotsit) = println(wotsit.value)
}
</code></pre>

<p>The type class is typically captured at compile time with implicts, allowing both the Wotsit and its type class to be passed together into a higher order function:</p>

<pre><code>def writeAll[T] (items: List[T])(implicit tc: Foo[T]) =
  items.foreach(w =&gt; tc.write(w))

writeAll(wotsits)
</code></pre>

<p>(before you correct me, I said it was an oversimplified example)</p>

<p><strong>However</strong>, the use of implicits assumes that the precise type of the items is known at compile time. I find in my code this often isn't the case: I will have a list of some type of item List[T], and need to discover the correct type class to work on them.</p>

<p>The suggested approach of Scala would appear to be to add the typeclass argument at all points in the call hierarchy. This can get annoying as an the code scales and these dependencies need to be passed down increasingly long chains, through methods to which they are increasingly irrelevant. This makes the code cluttered and harder to maintain, the opposite of what Scala is for.</p>

<p>Typically this is where dependency injection would step in, using a library to supply the desired object at the point it's needed. Details vary with the library chosen for DI - I've written my own in Java in the past - but typically the point of injection needs to define precisely the object desired.</p>

<p>Trouble is, in the case of a type class the precise value isn't known at compile time. It must be selected based on a polymorphic description. And crucially, the type information has been erased by the compiler. Manifests are Scala's solution to type erasure, but it's far from clear to me how to use them to address this issue.</p>

<p>What techniques and dependency injection libraries for Scala would people suggest as a way of tackling this? Am I missing a trick? The perfect DI library? Or is this really the sticking point it seems?</p>

<hr>

<h2>Clarification</h2>

<p>I think there are really two aspects to this. In the first case, the point where the type class is needed is reached by direct function calls from the point where the exact type of its operand is known, and so sufficient type wrangling and syntactic sugar can allow the type class to be passed to the point it's needed.</p>

<p>In the second case, the two points are separated by a barrier - such as an API that can't be altered, or being stored in a database or object store, or serialised and send to another computer - that means the type class can't be passed along with its operand. In this case, given an object whose type and value are known only at runtime, the type class needs somehow to be discovered.</p>

<p>I think functional programmers have a habit of assuming the first case - that with a sufficiently advanced language, the type of the operand will always be knowable. David and mkniessl provided good answers for this, and I certainly don't want to criticise those. But the second case definitely does exist, and that's why I brought dependency injection into the question.</p>
",1000,,1000,,2010-07-17 12:31:29,2010-07-17 12:31:29,Scala: reconciling type classes with dependency injection,<scala><dependency-injection><implicit><typeclass>,2,2,10,,
3802367,1,3804283,,2010-09-27 09:06:18,,3,1579,"<p>I'm using Solr to search for a long list of IDs like so:</p>

<pre><code>ID:(""4d0dbdd9-d6e1-b3a4-490a-6a9d98e276be""
    ""4954d037-f2ee-8c54-c14e-fa705af9a316""
    ""0795e3d5-1676-a3d4-2103-45ce37a4fb2c""
    ""3e4c790f-5924-37b4-9d41-bca2781892ec""
    ""ae30e57e-1012-d354-15fb-5f77834f23a9""
    ""7bdf6790-de0c-ae04-3539-4cce5c3fa1ff""
    ""b350840f-6e53-9da4-f5c2-dc5029fa4b64""
    ""fd01eb56-bc4c-a444-89aa-dc92fdfd3242""
    ""4afb2c66-cec9-8b84-8988-dc52964795c2""
    ""73882c65-1c5b-b3c4-0ded-cf561be07021""
    ""5712422c-12f8-ece4-0510-8f9d25055dd9""...etc
</code></pre>

<p>This works up to a point, but above a certain size fails with the message: <strong>too many boolean clauses</strong>. You can increase the limit in solrconfig.xml, but this will only take it so far - and I expect the limit is there for a reason:</p>

<pre><code>&lt;maxBooleanClauses&gt;1024&lt;/maxBooleanClauses&gt;
</code></pre>

<p>I could split the query into several little ones, but that would prevent me then sorting the results. There must be a more appropriate way of doing this?</p>
",1000,,,,,2013-07-02 13:13:32,Solr search for lots of values,<search><lucene><solr>,1,3,,,
3886457,1,3888579,,2010-10-07 22:48:33,,4,810,"<p><em><strong>Update</strong>: Clarified and expanded, since the original question was simplified too far</em></p>

<p>I need a pair of traits, each of which refers to the other such that parent and child classes must relate to each other.</p>

<pre><code>trait Parent [C &lt;: Child] {
  def foo(c: C)
}

trait Child [P &lt;: Parent] {
  def parent: P = ...
  def bar = parent.foo(this)
}
</code></pre>

<p>Such that implementing classes must come in pairs:</p>

<pre><code>class ActualParent extends Parent [ActualChild] {
  def foo(c: ActualChild) = ...
}

class ActualChild extends Child [ActualParent] {
}
</code></pre>

<p>Unfortunately, the compiler doesn't like these traits because the generic types aren't complete. Instead of <code>C &lt;: Child</code> it needs to say <code>C &lt;: Child[</code><em>something</em><code>]</code>. Leaving them unspecified doesn't work either:</p>

<pre><code>trait Parent [C &lt;: Child[_]] {
  def foo(c: C)
}

trait Child [P &lt;: Parent[_]] {
  def parent: P = ...
  def bar = parent.foo(this)
}
</code></pre>

<p>It now complains on the <code>parent.foo(this)</code> line, because it doesn't know that <code>this</code> is of the correct type. The type of <code>parent</code> needs to be <code>Parent[this.type]</code> for the call to <code>foo</code> to have the right types.</p>

<p>I'm thinking there must be a way of referring to an object's own type? Or to a type that's required to be itself?</p>

<hr>

<p><em><strong>Update</em></strong>: Further to @Daniel's answer, I tried using an abstract type member within the child to state the generic types of the parent type like this:</p>

<pre><code>trait Parent [C &lt;: Child] {
  def foo(c: C)
}

trait Child {
  type P &lt;: Parent[this.type]

  def parent: P = ...
  def bar = parent.foo(this)
}
</code></pre>

<p>This isn't working when I try to implement it:</p>

<pre><code>class ActualParent extends Parent [ActualChild] {
  def foo(c: ActualChild) = ...
}

class ActualChild extends Child {
  type P = ActualParent
}
</code></pre>

<p>Gives the following error:</p>

<pre><code>overriding type Parent in trait Child with bounds &gt;: Nothing &lt;: Parent[ActualChild.this.type]
type Parent has incompatible type
</code></pre>

<p>What does that mean?</p>
",1000,,1000,,2010-10-08 13:38:05,2010-10-08 14:18:59,Scala recursive generics: Parent[Child] and Child[Parent],<generics><scala><types>,5,0,1,,
3888766,2,,3886457,2010-10-08 08:09:39,,3,,"<p>Further to @Daniel's answer, I can use an abstract type member within the child to state the generic types of the parent type like this:</p>

<pre><code>trait Parent [C &lt;: Child] {
  def foo(c: C)
}

trait Child {
  type P &lt;: Parent[this.type]

  def parent: P = ...
  def bar = parent.foo(this)
}
</code></pre>

<p><code>this.type</code> isn't usable directly in generics, but in a parameter it seems to be fine. This approach is a lot less long-winded than the surrounding abstract class, and allows more flexible uses such as children that are also parents.</p>
",1000,,1000,,2010-10-08 08:36:09,2010-10-08 08:36:09,,,,0,,,
3891475,2,,3886457,2010-10-08 14:18:59,,1,,"<p>Even though it wasn't successful, I'll record this avenue as an answer.</p>

<p>Using abstract type members, state bounds for the types referring back to <code>this.type</code>:</p>

<pre><code>trait Parent {
  type C &lt;: Child { type P &lt;: this.type }
  def foo(c: C)
}

trait Child {
  type P &lt;: Parent { type C &lt;: this.type }
  def parent: P
  def bar = parent.foo(this)
}

class ActualParent extends Parent {
  type C = ActualChild
  def foo(c: ActualChild) = println(""Hello"")
}

class ActualChild extends Child {
  type P = ActualParent
  def parent = new ActualParent
}
</code></pre>

<p>The problem here is that the compiler doesn't connect <code>this</code> with the child type of the parent, so calling <code>parent.foo(this)</code> results in:</p>

<pre><code>type mismatch
found : Child.this.type (with underlying type Child)
required: _3.C where val _3: Child.this.P
</code></pre>
",1000,,,,,2010-10-08 14:18:59,,,,0,,,
4013793,1,,,2010-10-25 10:45:00,,1,1000,"<p>Take a look at this screenshot from Firefox:</p>

<p><img src=""http://i.stack.imgur.com/vuD9e.jpg"" alt=""alt text""></p>

<p>The two left and right arrows are translucent text, at 20% and 80% opacity. The text has a text-shadow style applied. The images behind them also have varying opacities applied.</p>

<p>Other browsers are working fine - even IE6, in its own pathetic minimal way - but Firefox is drawing a strange black box behind the text. It's not filling the full text area, just the clip of the actual characters.</p>

<p>I know firefox is capable of doing transparency, so any idea what's triggering this strange behaviour?</p>

<hr>

<p><strong>Update:</strong> <a href=""http://www.jsfiddle.net/sadie/A95L6/1/"" rel=""nofollow"">here's a simple JSFiddle showing the effect</a>. Remove the <code>opacity</code> rule and the problem goes away.</p>

<p>I'm using Firefox 3.6.9 on Linux. The page uses jQuery and jQuery Tools for various opacity fading things, but as the fiddle above shows that isn't causing the issue.</p>
",1000,,1000,,2010-10-25 11:15:54,2010-10-25 11:15:54,Firefox text opacity background issue,<html><css><firefox><cross-browser>,2,7,,,
5165586,1,6498150,,2011-03-02 09:31:39,,7,3543,"<p>TinyMCE's <code>valid_elements</code> property lets you define a whitelist of valid HTML elements and their attributes. You can allow only paragraphs and links with this:</p>

<pre><code>tinyMCE.init({
    valid_elements: 'p,a[href]'
});
</code></pre>

<p>However, the <code>style</code> attribute is a bit of a problem. It's needed for certain things like aligning, but if you allow it then it could contain all sorts of undesirable CSS rules. Is there any way to restrict its contents to only allow certain rules, something like this:</p>

<pre><code>a[href|style=text-align,font-size,color]
</code></pre>
",1000,,,,,2011-06-27 19:51:40,TinyMCE valid elements: only allow specific CSS rules,<css><validation><tinymce>,2,2,,,
5841761,2,,5830591,2011-04-30 12:34:04,,1,,"<p>The parameters are stored in a variable called renderArgs. I'm not sure if this is directly accessible inside templates, but if this doesn't work:</p>

<pre><code>renderArgs.get(_entity)
</code></pre>

<p>then you can probably access it indirectly using the static method:</p>

<pre><code>Scope.RenderArgs.current().get(_entity)
</code></pre>

<p>Accessing a named field of that entity is then a matter of reflection.</p>

<p>However, I agree with the suggestion that there has to be an easier way. If you find yourself doing reflection like that, it <em>usually</em> (not always) means you've over-engineered something.</p>
",1000,,,,,2011-04-30 12:34:04,,,,0,,,
5949047,2,,5935772,2011-05-10 11:07:05,,1,,"<p>Any behaviour that's complicated enough to be described as ""business logic"" (rather than ""presentation logic"") belongs in the model, not the controller. If your model does nothing but map to/from a set of database tables, then it isn't doing its job properly. Things like permissions and access control, in particular, should be enforced by the model.</p>
",1000,,,,,2011-05-10 11:07:05,,,,1,,,
7038708,1,7039202,,2011-08-12 10:19:19,,4,598,"<p>I want to use a map of varying types on an unknown A:</p>

<pre><code>val map: Map[Foo[A], Bar[A]] = ...
...
val foo = new Foo[Qux]
val bar: Bar[Qux] = map(foo)
</code></pre>

<p>This doesn't work, because A is an unknown. I have to define it instead as:</p>

<pre><code>val map: Map[Foo[_], Bar[_]] = ...
...
val foo = new Foo[Qux]
val bar: Bar[Qux] = map(foo).asInstanceOf[Bar[Qux]]
</code></pre>

<p>This works, but the cast is ugly. I'd rather find a better way. I gather the answer is to use existential types with the <code>forSome</code> keyword, but I'm confused as to how that works. Should it be:</p>

<pre><code>Map[Foo[A], Bar[A]] forSome { type A }
</code></pre>

<p>or:</p>

<pre><code>Map[Foo[A] forSome { type A }, Bar[A]]
</code></pre>

<p>or:</p>

<pre><code>Map[Foo[A forSome { type A }], Bar[A]]
</code></pre>
",1000,,,,,2015-10-17 21:55:11,Scala: existential types for a Map,<scala><existential-type>,3,0,3,,
7211342,2,,7200251,2011-08-26 23:02:17,,1,,"<p>I believe (but you should check as I'm not certain) that you can achieve this with modules. If you write a module with its own routes file, those routes can be loaded at any path, including <code>/</code>:</p>

<p><strong>conf/routes</strong></p>

<pre><code>GET   /path/a            MyController.action
*     /                  module:mymodule
</code></pre>

<p><strong>mymodule/conf/routes</strong></p>

<pre><code>GET   /path/b            MyModuleController.action
</code></pre>

<p>But that only makes sense if the routes you want to pull out are actually separate enough to justify having their own module. If not, just include them in the same routes file. As Pere Villega says, it's still a lot more concise than many of the alternatives.</p>
",1000,,,,,2011-08-26 23:02:17,,,,0,,,
