Id,UserId,Name,Date,Class,TagBased
"13281821","234","Nice Answer","2015-03-09 13:44:06","3","False"
"11897092","392","Good Answer","2014-10-22 00:59:13","2","False"
"11897486","364","Famous Question","2014-10-22 02:41:52","1","False"
"11897620","476","oop","2014-10-22 03:06:21","2","True"
"11897739","304","Popular Question","2014-10-22 03:28:13","3","False"
"11897922","726","Custodian","2014-10-22 03:58:14","3","False"
"14683267","307","Good Question","2015-06-25 19:43:34","2","False"
"14683325","937","Popular Question","2015-06-25 19:50:34","3","False"
"14683521","51","Nice Answer","2015-06-25 20:15:36","3","False"
"14684506","615","Great Answer","2015-06-25 22:02:29","1","False"
"14684870","91","Nice Answer","2015-06-25 22:54:03","3","False"
"14685709","425","Notable Question","2015-06-26 00:56:32","2","False"
"15941953","305","Nice Answer","2015-10-12 15:38:57","3","False"
"15943427","56","Famous Question","2015-10-12 17:58:28","1","False"
"15943609","71","Nice Answer","2015-10-12 18:18:39","3","False"
"15944043","736","Stellar Question","2015-10-12 19:00:53","1","False"
"2910718","945","Benefactor","2012-02-22 14:53:57","3","False"
"2911236","486","Necromancer","2012-02-22 16:09:35","2","False"
"2911262","267","Notable Question","2012-02-22 16:14:54","2","False"
"2911433","947","Popular Question","2012-02-22 16:39:53","3","False"
"5645012","770","Caucus","2013-02-27 10:53:59","3","False"
"5647349","26","Good Question","2013-02-27 14:19:26","2","False"
"5647686","204","Famous Question","2013-02-27 14:49:27","1","False"
"5648299","199","Notable Question","2013-02-27 15:39:27","2","False"
"5648483","855","Popular Question","2013-02-27 15:54:26","3","False"
"5648523","359","Caucus","2013-02-27 15:59:27","3","False"
"5649119","799","Nice Answer","2013-02-27 16:49:28","3","False"
"5649186","204","Great Question","2013-02-27 16:54:27","1","False"
"5649237","276","Revival","2013-02-27 16:54:27","3","False"
"5649686","893","Good Answer","2013-02-27 17:39:27","2","False"
"5649738","872","Caucus","2013-02-27 17:44:26","3","False"
"10696656","136","Necromancer","2014-07-12 19:03:56","2","False"
"10697502","893","Nice Answer","2014-07-12 23:12:19","3","False"
"10697533","893","Enlightened","2014-07-12 23:22:19","2","False"
"10698114","832",".net","2014-07-13 03:07:19","3","True"
"10698940","699","Popular Question","2014-07-13 08:24:56","3","False"
"10699258","116","Nice Question","2014-07-13 09:55:51","3","False"
"10699454","56","Custodian","2014-07-13 10:42:19","3","False"
"10699534","893","Guru","2014-07-13 11:07:39","2","False"
"9367087","937","Popular Question","2014-03-12 12:48:48","3","False"
"9368562","758","Good Answer","2014-03-12 14:49:05","2","False"
"9369081","889","Famous Question","2014-03-12 15:24:15","1","False"
"9369504","357","Great Question","2014-03-12 15:54:15","1","False"
"1692322","163","Popular Question","2011-05-05 15:36:40","3","False"
"1692469","598","Nice Answer","2011-05-05 16:11:53","3","False"
"1692640","362","Notable Question","2011-05-05 16:57:26","2","False"
"1692692","419","Popular Question","2011-05-05 17:12:24","3","False"
"1692754","538","Popular Question","2011-05-05 17:37:46","3","False"
"1692757","231","Good Answer","2011-05-05 17:37:50","2","False"
"1692889","986","Announcer","2011-05-05 18:13:03","3","False"
"1693007","419","Nice Answer","2011-05-05 18:48:08","3","False"
"1693060","153","Good Answer","2011-05-05 19:03:29","2","False"
"1693210","328","Popular Question","2011-05-05 19:43:39","3","False"
"1693362","893","Nice Answer","2011-05-05 20:24:06","3","False"
"1693365","726","Notable Question","2011-05-05 20:24:09","2","False"
"1693418","417","Notable Question","2011-05-05 20:39:14","2","False"
"1693427","986","Nice Answer","2011-05-05 20:44:07","3","False"
"1693547","986","Enlightened","2011-05-05 21:19:44","2","False"
"1693781","255","Nice Question","2011-05-05 23:15:33","3","False"
"1693800","986","Reversal","2011-05-05 23:20:46","1","False"
"1693823","317","Civic Duty","2011-05-05 23:30:51","2","False"
"1693858","920","Good Question","2011-05-05 23:55:59","2","False"
"1693866","157","Popular Question","2011-05-06 00:00:57","3","False"
"1693988","986","Good Answer","2011-05-06 00:21:16","2","False"
"1694077","912","Great Question","2011-05-06 01:16:20","1","False"
"1694152","825","Populist","2011-05-06 02:01:44","1","False"
"1694264","304","jsp","2011-05-06 03:01:28","3","True"
"1694420","115","Popular Question","2011-05-06 04:42:58","3","False"
"1694522","476","Enlightened","2011-05-06 05:38:57","2","False"
"1694565","46","Nice Answer","2011-05-06 05:58:51","3","False"
"1694638","184","Notable Question","2011-05-06 06:34:22","2","False"
"1694709","618","Notable Question","2011-05-06 07:04:32","2","False"
"1694756","58","Popular Question","2011-05-06 07:24:45","3","False"
"1694844","615","Nice Answer","2011-05-06 08:05:00","3","False"
"1694945","160","Famous Question","2011-05-06 08:40:30","1","False"
"1694963","999","Notable Question","2011-05-06 08:45:30","2","False"
"1695149","615","Enlightened","2011-05-06 09:41:00","2","False"
"1695248","419","Nice Answer","2011-05-06 10:16:06","3","False"
"1695444","117","Famous Question","2011-05-06 11:32:03","1","False"
"1695475","26","Popular Question","2011-05-06 11:46:55","3","False"
"1695801","91","Popular Question","2011-05-06 13:17:53","3","False"
"1695821","337","Notable Question","2011-05-06 13:23:07","2","False"
"1695908","986","Guru","2011-05-06 13:48:16","2","False"
"1696179","394","Populist","2011-05-06 14:54:19","1","False"
"11917623","576","Nice Answer","2014-10-23 19:07:03","3","False"
"11917929","748","Good Answer","2014-10-23 19:43:48","2","False"
"11919278","722","Popular Question","2014-10-23 22:19:54","3","False"
"11919402","305","Nice Answer","2014-10-23 22:43:46","3","False"
"10674551","157","Nice Answer","2014-07-10 09:57:30","3","False"
"10674677","411","Enlightened","2014-07-10 10:11:23","2","False"
"10675061","582","Guru","2014-07-10 10:41:22","2","False"
"10675117","305","Famous Question","2014-07-10 10:47:41","1","False"
"6930423","582","Great Answer","2013-07-12 14:47:44","1","False"
"6930431","207","Enlightened","2013-07-12 14:47:44","2","False"
"6931141","893","Guru","2013-07-12 16:07:45","2","False"
"6931522","338","Nice Answer","2013-07-12 16:57:44","3","False"
"6931778","338","Enlightened","2013-07-12 17:37:45","2","False"
"6931948","67","Good Answer","2013-07-12 17:57:45","2","False"
"6932012","445","Popular Question","2013-07-12 18:02:44","3","False"
"6932055","685","Famous Question","2013-07-12 18:07:45","1","False"
"6933195","419","Nice Answer","2013-07-12 20:58:01","3","False"
"6933673","419","Enlightened","2013-07-12 22:28:21","2","False"
"11883838","116","Great Answer","2014-10-20 21:40:34","1","False"
"11893623","990","Good Question","2014-10-21 17:27:33","2","False"
"11893831","35","Custodian","2014-10-21 17:47:36","3","False"
"11893945","615","Great Answer","2014-10-21 18:04:31","1","False"
"11894518","83","Famous Question","2014-10-21 19:08:08","1","False"
"11894822","142","Favorite Question","2014-10-21 19:38:10","2","False"
"14678450","615","Good Answer","2015-06-25 13:14:47","2","False"
"14679523","268","Famous Question","2015-06-25 14:23:06","1","False"
"14680785","834","Famous Question","2015-06-25 15:57:18","1","False"
"14680917","854","Nice Answer","2015-06-25 16:07:20","3","False"
"19661753","572","Guru","2016-07-30 18:33:25","2","False"
"19662250","893","Guru","2016-07-30 19:47:48","2","False"
"19663101","13","Populist","2016-07-30 22:31:25","1","False"
"15937708","204","Notable Question","2015-10-12 09:46:16","2","False"
"19672566","13","Yearling","2016-08-01 04:18:28","2","False"
"19672689","172","Good Question","2016-08-01 04:43:01","2","False"
"15945677","116","Populist","2015-10-12 22:06:13","1","False"
"15945740","784","Nice Answer","2015-10-12 22:23:45","3","False"
"15945843","784","Enlightened","2015-10-12 22:33:45","2","False"
"15946308","434","Enthusiast","2015-10-13 00:01:43","2","False"
"15946807","757","Good Question","2015-10-13 01:16:26","2","False"
"15947461","887","Nice Answer","2015-10-13 03:13:37","3","False"
"15947849","809","Custodian","2015-10-13 04:14:31","3","False"
"15948029","246","Custodian","2015-10-13 04:45:36","3","False"
"15948855","861","Necromancer","2015-10-13 06:35:49","2","False"
"14686299","893","Nice Answer","2015-06-26 02:58:17","3","False"
"14688211","188","Peer Pressure","2015-06-26 07:30:55","3","False"
"14688791","834","Notable Question","2015-06-26 08:18:12","2","False"
"14688827","476","Nice Answer","2015-06-26 08:23:11","3","False"
"14689039","426","Notable Question","2015-06-26 08:45:27","2","False"
"14689684","39","Popular Question","2015-06-26 09:43:18","3","False"
"15959384","557","Custodian","2015-10-13 21:00:10","3","False"
"15960227","822","Announcer","2015-10-13 22:51:41","3","False"
"17257691","267","Popular Question","2016-01-25 16:09:48","3","False"
"17258122","419","Enlightened","2016-01-25 16:43:14","2","False"
"17258531","698","Popular Question","2016-01-25 17:08:25","3","False"
"17258644","63","Popular Question","2016-01-25 17:18:23","3","False"
"17259299","306","Good Question","2016-01-25 18:20:15","2","False"
"17259727","356","Nice Answer","2016-01-25 19:00:31","3","False"
"17260244","893","Nice Answer","2016-01-25 19:45:22","3","False"
"17260480","893","Enlightened","2016-01-25 20:10:51","2","False"
"17260737","305","Necromancer","2016-01-25 20:32:52","2","False"
"17261792","267","Nice Answer","2016-01-25 22:17:43","3","False"
"14695921","419","Great Answer","2015-06-26 18:43:33","1","False"
"14698608","332","Nice Answer","2015-06-27 02:14:37","3","False"
"14698656","382","Guru","2015-06-27 02:29:41","2","False"
"14698822","680","Good Question","2015-06-27 03:17:38","2","False"
"14698849","86","Nice Question","2015-06-27 03:30:10","3","False"
"14699312","751","Good Question","2015-06-27 05:57:12","2","False"
"416152","580","Popular Question","2009-08-13 22:12:32","3","False"
"416179","968","Popular Question","2009-08-13 22:52:32","3","False"
"416352","748","Enthusiast","2009-08-14 02:22:35","2","False"
"416399","37","Popular Question","2009-08-14 03:42:33","3","False"
"416404","105","Famous Question","2009-08-14 04:02:44","1","False"
"416424","614","Popular Question","2009-08-14 04:32:32","3","False"
"416462","501","Popular Question","2009-08-14 05:22:33","3","False"
"416739","473","Notable Question","2009-08-14 11:42:36","2","False"
"416846","987","Nice Answer","2009-08-14 13:22:33","3","False"
"416961","767","Notable Question","2009-08-14 14:47:36","2","False"
"417037","29","Popular Question","2009-08-14 15:42:33","3","False"
"417087","115","Notable Question","2009-08-14 16:22:50","2","False"
"417088","999","Notable Question","2009-08-14 16:22:50","2","False"
"417147","646","Tumbleweed","2009-08-14 17:12:34","3","False"
"417227","434","Nice Question","2009-08-14 18:37:32","3","False"
"417260","598","Nice Answer","2009-08-14 19:12:32","3","False"
"417301","326","Good Answer","2009-08-14 19:42:36","2","False"
"417356","50","Guru","2009-08-14 20:27:42","2","False"
"417408","136","Popular Question","2009-08-14 21:12:33","3","False"
"417477","274","Popular Question","2009-08-14 22:32:33","3","False"
"417620","738","Popular Question","2009-08-15 00:47:33","3","False"
"417697","184","Popular Question","2009-08-15 04:37:32","3","False"
"417740","91","Good Answer","2009-08-15 06:02:36","2","False"
"417795","396","Popular Question","2009-08-15 08:27:32","3","False"
"417851","893","Nice Answer","2009-08-15 11:07:32","3","False"
"417891","78","Popular Question","2009-08-15 12:47:32","3","False"
"417898","972","Enlightened","2009-08-15 13:13:06","2","False"
"417936","637","Popular Question","2009-08-15 14:32:36","3","False"
"418183","316","Popular Question","2009-08-15 23:27:32","3","False"
"418324","718","Nice Question","2009-08-16 01:32:32","3","False"
"418413","463","Critic","2009-08-16 05:32:31","3","False"
"418422","16","Critic","2009-08-16 06:02:31","3","False"
"418454","751","Popular Question","2009-08-16 07:37:33","3","False"
"418615","50","Notable Question","2009-08-16 13:22:43","2","False"
"418789","464","Nice Answer","2009-08-16 19:02:32","3","False"
"418826","925","Commentator","2009-08-16 19:52:32","3","False"
"13309582","91","Popular Question","2015-03-11 15:59:27","3","False"
"13309817","409","Famous Question","2015-03-11 16:20:18","1","False"
"13309935","63","Nice Answer","2015-03-11 16:30:18","3","False"
"13310420","751","Announcer","2015-03-11 17:11:55","3","False"
"13310489","33","Nice Answer","2015-03-11 17:16:55","3","False"
"13312202","394","Notable Question","2015-03-11 19:41:12","2","False"
"18483820","986","Nice Answer","2016-04-29 20:11:29","3","False"
"18484121","986","Enlightened","2016-04-29 20:41:28","2","False"
"19667905","3","Yearling","2016-07-31 14:29:50","2","False"
"19667907","5","Yearling","2016-07-31 14:29:50","2","False"
"19667908","2","Yearling","2016-07-31 14:29:50","2","False"
"19667909","4","Yearling","2016-07-31 14:29:50","2","False"
"19667913","1","Yearling","2016-07-31 14:29:50","2","False"
"19670496","9","Yearling","2016-07-31 21:44:41","2","False"
"4276246","986","Good Answer","2012-09-19 02:11:22","2","False"
"4276456","582","c++","2012-09-19 03:02:46","3","True"
"4276545","230","Notable Question","2012-09-19 03:21:24","2","False"
"19678544","17","Yearling","2016-08-01 12:29:26","2","False"
"19678545","24","Yearling","2016-08-01 12:29:26","2","False"
"19678547","26","Yearling","2016-08-01 12:29:26","2","False"
"19678554","20","Yearling","2016-08-01 12:29:26","2","False"
"19678555","22","Yearling","2016-08-01 12:29:26","2","False"
"19678562","23","Yearling","2016-08-01 12:29:26","2","False"
"19678563","25","Yearling","2016-08-01 12:29:26","2","False"
"19678565","29","Yearling","2016-08-01 12:29:26","2","False"
"19678570","30","Yearling","2016-08-01 12:29:26","2","False"
"19678669","33","Yearling","2016-08-01 12:35:30","2","False"
"19678820","39","Yearling","2016-08-01 12:44:30","2","False"
"19678821","34","Yearling","2016-08-01 12:44:30","2","False"
"19678823","36","Yearling","2016-08-01 12:44:30","2","False"
"19678824","38","Yearling","2016-08-01 12:44:30","2","False"
"19678827","35","Yearling","2016-08-01 12:44:30","2","False"
"19678828","37","Yearling","2016-08-01 12:44:30","2","False"
"19678930","214","Nice Question","2016-08-01 12:54:31","3","False"
"19678932","25","Good Question","2016-08-01 12:54:31","2","False"
"19678986","40","Yearling","2016-08-01 12:54:31","2","False"
"19679016","200","Nice Answer","2016-08-01 12:59:31","3","False"
"19679017","296","Nice Answer","2016-08-01 12:59:31","3","False"
"19679020","149","Nice Question","2016-08-01 12:59:31","3","False"
"19679334","42","Yearling","2016-08-01 13:18:00","2","False"
"19679335","46","Yearling","2016-08-01 13:18:00","2","False"
"19679337","45","Yearling","2016-08-01 13:18:00","2","False"
"19679743","49","Yearling","2016-08-01 13:45:21","2","False"
"19679746","51","Yearling","2016-08-01 13:45:21","2","False"
"19679747","48","Yearling","2016-08-01 13:45:21","2","False"
"19679750","50","Yearling","2016-08-01 13:45:21","2","False"
"19679755","55","Yearling","2016-08-01 13:45:21","2","False"
"19679756","52","Yearling","2016-08-01 13:45:21","2","False"
"19679854","194","Nice Question","2016-08-01 13:55:21","3","False"
"19679930","58","Yearling","2016-08-01 13:55:21","2","False"
"19679932","56","Yearling","2016-08-01 13:55:21","2","False"
"19680330","60","Yearling","2016-08-01 14:20:33","2","False"
"19680334","62","Yearling","2016-08-01 14:20:33","2","False"
"19680338","61","Yearling","2016-08-01 14:20:33","2","False"
"19680340","59","Yearling","2016-08-01 14:20:33","2","False"
"19680491","64","Yearling","2016-08-01 14:30:35","2","False"
"19680493","63","Yearling","2016-08-01 14:30:35","2","False"
"19680843","520","Popular Question","2016-08-01 14:56:54","3","False"
"19680908","67","Yearling","2016-08-01 14:56:54","2","False"
"19680973","70","Yearling","2016-08-01 15:02:59","2","False"
"19681181","72","Yearling","2016-08-01 15:16:54","2","False"
"19681182","71","Yearling","2016-08-01 15:16:54","2","False"
"19681490","804","Tenacious","2016-08-01 15:37:54","2","False"
"19681835","76","Yearling","2016-08-01 16:02:48","2","False"
"19681840","77","Yearling","2016-08-01 16:02:48","2","False"
"19681847","75","Yearling","2016-08-01 16:02:48","2","False"
"19682378","740","Nice Answer","2016-08-01 16:43:18","3","False"
"19682392","740","Enlightened","2016-08-01 16:43:18","2","False"
"19682473","437","Nice Answer","2016-08-01 16:48:30","3","False"
"19682571","82","Yearling","2016-08-01 16:53:31","2","False"
"19682576","79","Yearling","2016-08-01 16:53:31","2","False"
"19682583","80","Yearling","2016-08-01 16:53:31","2","False"
"19682585","86","Yearling","2016-08-01 16:53:31","2","False"
"19682588","85","Yearling","2016-08-01 16:53:31","2","False"
"19682596","924","Yearling","2016-08-01 16:53:31","2","False"
"19682600","83","Yearling","2016-08-01 16:53:31","2","False"
"19682755","88","Yearling","2016-08-01 17:09:25","2","False"
"15955812","615","Good Answer","2015-10-13 15:31:34","2","False"
"15956205","826","Popular Question","2015-10-13 15:56:34","3","False"
"15956395","700","Notable Question","2015-10-13 16:11:24","2","False"
"15956878","740","Good Answer","2015-10-13 16:56:44","2","False"
"15957197","893","Announcer","2015-10-13 17:25:42","3","False"
"15957871","95","Good Answer","2015-10-13 18:35:10","2","False"
"15959135","774","Good Answer","2015-10-13 20:45:10","2","False"
"2946621","655","Notable Question","2012-02-23 18:29:47","2","False"
"2946762","607","Popular Question","2012-02-23 18:55:09","3","False"
"2947043","343","Popular Question","2012-02-23 19:50:16","3","False"
"2947145","676","Nice Answer","2012-02-23 20:10:29","3","False"
"2947236","432","Famous Question","2012-02-23 20:25:41","1","False"
"2947283","203","Excavator","2012-02-23 20:35:50","3","False"
"2947381","191","Notable Question","2012-02-23 20:55:58","2","False"
"2947647","338","Popular Question","2012-02-23 21:41:12","3","False"
"2947656","443","Nice Answer","2012-02-23 21:46:08","3","False"
"2948160","5","Popular Question","2012-02-23 23:27:18","3","False"
"2948231","740","Nice Answer","2012-02-23 23:52:11","3","False"
"2948327","893","Nice Answer","2012-02-24 00:17:24","3","False"
"2948472","893","Enlightened","2012-02-24 01:08:20","2","False"
"2948793","893","visual-c++","2012-02-24 03:02:25","3","True"
"2949747","733","Nice Question","2012-02-24 07:47:36","3","False"
"2950185","999","Nice Question","2012-02-24 09:34:06","3","False"
"4280766","476","Nice Answer","2012-09-19 14:51:23","3","False"
"4280788","29","Nice Answer","2012-09-19 14:56:24","3","False"
"4280800","343","Notable Question","2012-09-19 14:56:24","2","False"
"4281292","60","Nice Answer","2012-09-19 16:01:23","3","False"
"4281660","29","Enlightened","2012-09-19 16:56:23","2","False"
"4282464","116","Guru","2012-09-19 19:01:24","2","False"
"4282917","394","Famous Question","2012-09-19 20:11:28","1","False"
"4283172","217","Nice Question","2012-09-19 20:51:26","3","False"
"4283293","230","Good Question","2012-09-19 21:11:26","2","False"
"4283531","697","Necromancer","2012-09-19 21:56:30","2","False"
"4283612","456","Notable Question","2012-09-19 22:11:26","2","False"
"4283644","197","Good Answer","2012-09-19 22:16:26","2","False"
"4284010","338","Notable Question","2012-09-19 23:51:27","2","False"
"4284165","680","Nice Question","2012-09-20 00:46:26","3","False"
"4284189","25","Nice Answer","2012-09-20 00:56:27","3","False"
"414293","381","Popular Question","2009-08-12 17:22:32","3","False"
"414425","636","Notable Question","2009-08-12 19:02:40","2","False"
"414432","572","Nice Answer","2009-08-12 19:07:32","3","False"
"414536","67","Nice Answer","2009-08-12 20:27:32","3","False"
"414719","994","Popular Question","2009-08-12 23:32:33","3","False"
"8100048","122","Nice Answer","2013-11-14 19:37:22","3","False"
"8100115","13","Enlightened","2013-11-14 19:42:21","2","False"
"8100765","234","Popular Question","2013-11-14 20:52:23","3","False"
"8101003","192","Famous Question","2013-11-14 21:17:22","1","False"
"8101009","592","Necromancer","2013-11-14 21:17:22","2","False"
"8101599","51","Good Question","2013-11-14 22:32:30","2","False"
"8101870","382","Notable Question","2013-11-14 23:02:34","2","False"
"8101894","893","Good Answer","2013-11-14 23:07:40","2","False"
"8102787","582","Nice Answer","2013-11-15 01:52:49","3","False"
"8103180","582","Enlightened","2013-11-15 03:07:52","2","False"
"19683255","91","Yearling","2016-08-01 17:55:03","2","False"
"19683260","92","Yearling","2016-08-01 17:55:03","2","False"
"19683595","93","Yearling","2016-08-01 18:24:46","2","False"
"19683720","96","Yearling","2016-08-01 18:34:46","2","False"
"19683722","95","Yearling","2016-08-01 18:34:46","2","False"
"19684018","476","Guru","2016-08-01 19:04:33","2","False"
"19684339","99","Yearling","2016-08-01 19:26:05","2","False"
"13315378","13","shell","2015-03-12 03:10:26","3","True"
"13315960","476","Nice Answer","2015-03-12 04:52:00","3","False"
"13316126","476","Enlightened","2015-03-12 05:22:31","2","False"
"13316980","811","Research Assistant","2015-03-12 07:18:07","2","False"
"419045","672","Enthusiast","2009-08-17 01:37:34","2","False"
"419154","978","Popular Question","2009-08-17 05:27:32","3","False"
"419155","342","Enthusiast","2009-08-17 05:27:35","2","False"
"419171","376","Nice Answer","2009-08-17 05:52:32","3","False"
"419245","52","Notable Question","2009-08-17 07:27:35","2","False"
"419437","381","Commentator","2009-08-17 11:27:32","3","False"
"419604","219","Enthusiast","2009-08-17 13:42:37","2","False"
"419620","747","Popular Question","2009-08-17 13:57:33","3","False"
"419628","514","Peer Pressure","2009-08-17 14:02:35","3","False"
"419710","91","Great Answer","2009-08-17 15:07:45","1","False"
"419767","136","Notable Question","2009-08-17 15:47:36","2","False"
"419824","343","Popular Question","2009-08-17 16:27:33","3","False"
"419936","104","Scholar","2009-08-17 18:12:32","3","False"
"419984","287","Nice Answer","2009-08-17 18:57:36","3","False"
"420070","510","Organizer","2009-08-17 20:12:32","3","False"
"420105","592","Self-Learner","2009-08-17 20:37:38","3","False"
"420370","514","Popular Question","2009-08-18 00:22:32","3","False"
"420426","260","Taxonomist","2009-08-18 01:42:43","2","False"
"420505","577","Popular Question","2009-08-18 03:57:32","3","False"
"420609","324","Popular Question","2009-08-18 06:42:32","3","False"
"420640","349","Enthusiast","2009-08-18 07:27:35","2","False"
"420658","2","Popular Question","2009-08-18 07:42:39","3","False"
"420780","274","Civic Duty","2009-08-18 09:52:38","2","False"
"420871","607","Critic","2009-08-18 11:37:32","3","False"
"420930","986","Nice Question","2009-08-18 12:37:32","3","False"
"420954","729","Tumbleweed","2009-08-18 12:57:34","3","False"
"421057","5","Good Answer","2009-08-18 14:12:37","2","False"
"421062","580","Nice Answer","2009-08-18 14:17:33","3","False"
"421063","986","Popular Question","2009-08-18 14:17:33","3","False"
"421073","572","Nice Answer","2009-08-18 14:22:33","3","False"
"421112","85","Popular Question","2009-08-18 14:52:33","3","False"
"421125","67","Nice Answer","2009-08-18 14:57:33","3","False"
"421234","536","Popular Question","2009-08-18 16:17:33","3","False"
"421253","576","Critic","2009-08-18 16:32:34","3","False"
"421383","549","Popular Question","2009-08-18 18:02:32","3","False"
"421384","230","Popular Question","2009-08-18 18:02:32","3","False"
"421552","25","Popular Question","2009-08-18 20:17:32","3","False"
"421584","525","Favorite Question","2009-08-18 20:37:36","2","False"
"421600","327","Popular Question","2009-08-18 20:47:33","3","False"
"421615","123","Popular Question","2009-08-18 21:02:32","3","False"
"421687","123","Good Question","2009-08-18 21:57:36","2","False"
"421734","826","Popular Question","2009-08-18 23:02:33","3","False"
"421776","267","Nice Question","2009-08-18 23:47:32","3","False"
"421942","13","Nice Answer","2009-08-19 01:27:32","3","False"
"421961","620","Enthusiast","2009-08-19 02:12:35","2","False"
"421963","422","Nice Answer","2009-08-19 02:17:32","3","False"
"422161","111","Popular Question","2009-08-19 07:02:32","3","False"
"422299","154","Popular Question","2009-08-19 09:32:32","3","False"
"422307","947","Yearling","2009-08-19 09:37:47","2","False"
"422332","543","Popular Question","2009-08-19 10:07:33","3","False"
"422341","672","Notable Question","2009-08-19 10:12:36","2","False"
"422357","404","Notable Question","2009-08-19 10:27:37","2","False"
"422390","186","Popular Question","2009-08-19 11:07:32","3","False"
"422431","17","Beta","2008-09-16 00:00:00","2","False"
"422432","19","Beta","2008-09-16 00:00:00","2","False"
"422433","26","Beta","2008-09-16 00:00:00","2","False"
"422434","51","Beta","2008-09-16 00:00:00","2","False"
"422435","60","Beta","2008-09-16 00:00:00","2","False"
"422436","62","Beta","2008-09-16 00:00:00","2","False"
"422437","85","Beta","2008-09-16 00:00:00","2","False"
"422438","87","Beta","2008-09-16 00:00:00","2","False"
"422439","92","Beta","2008-09-16 00:00:00","2","False"
"422440","96","Beta","2008-09-16 00:00:00","2","False"
"422441","117","Beta","2008-09-16 00:00:00","2","False"
"422442","119","Beta","2008-09-16 00:00:00","2","False"
"422443","121","Beta","2008-09-16 00:00:00","2","False"
"422444","151","Beta","2008-09-16 00:00:00","2","False"
"422445","160","Beta","2008-09-16 00:00:00","2","False"
"422446","162","Beta","2008-09-16 00:00:00","2","False"
"422447","194","Beta","2008-09-16 00:00:00","2","False"
"422448","196","Beta","2008-09-16 00:00:00","2","False"
"422449","219","Beta","2008-09-16 00:00:00","2","False"
"422450","253","Beta","2008-09-16 00:00:00","2","False"
"422451","260","Beta","2008-09-16 00:00:00","2","False"
"422452","285","Beta","2008-09-16 00:00:00","2","False"
"422453","287","Beta","2008-09-16 00:00:00","2","False"
"422454","296","Beta","2008-09-16 00:00:00","2","False"
"422455","319","Beta","2008-09-16 00:00:00","2","False"
"422456","326","Beta","2008-09-16 00:00:00","2","False"
"422457","328","Beta","2008-09-16 00:00:00","2","False"
"422458","353","Beta","2008-09-16 00:00:00","2","False"
"422459","360","Beta","2008-09-16 00:00:00","2","False"
"422460","362","Beta","2008-09-16 00:00:00","2","False"
"422461","394","Beta","2008-09-16 00:00:00","2","False"
"422462","396","Beta","2008-09-16 00:00:00","2","False"
"422463","419","Beta","2008-09-16 00:00:00","2","False"
"422464","428","Beta","2008-09-16 00:00:00","2","False"
"422465","430","Beta","2008-09-16 00:00:00","2","False"
"422466","453","Beta","2008-09-16 00:00:00","2","False"
"422467","462","Beta","2008-09-16 00:00:00","2","False"
"422468","487","Beta","2008-09-16 00:00:00","2","False"
"422469","519","Beta","2008-09-16 00:00:00","2","False"
"422470","521","Beta","2008-09-16 00:00:00","2","False"
"422471","528","Beta","2008-09-16 00:00:00","2","False"
"422472","560","Beta","2008-09-16 00:00:00","2","False"
"422474","619","Beta","2008-09-16 00:00:00","2","False"
"422475","630","Beta","2008-09-16 00:00:00","2","False"
"422476","653","Beta","2008-09-16 00:00:00","2","False"
"422477","655","Beta","2008-09-16 00:00:00","2","False"
"422478","689","Beta","2008-09-16 00:00:00","2","False"
"422479","721","Beta","2008-09-16 00:00:00","2","False"
"422480","730","Beta","2008-09-16 00:00:00","2","False"
"422481","755","Beta","2008-09-16 00:00:00","2","False"
"422482","794","Beta","2008-09-16 00:00:00","2","False"
"422483","796","Beta","2008-09-16 00:00:00","2","False"
"422484","821","Beta","2008-09-16 00:00:00","2","False"
"422485","823","Beta","2008-09-16 00:00:00","2","False"
"422486","828","Beta","2008-09-16 00:00:00","2","False"
"422487","830","Beta","2008-09-16 00:00:00","2","False"
"422488","853","Beta","2008-09-16 00:00:00","2","False"
"422489","855","Beta","2008-09-16 00:00:00","2","False"
"422490","887","Beta","2008-09-16 00:00:00","2","False"
"422491","889","Beta","2008-09-16 00:00:00","2","False"
"422492","923","Beta","2008-09-16 00:00:00","2","False"
"422494","964","Beta","2008-09-16 00:00:00","2","False"
"422495","987","Beta","2008-09-16 00:00:00","2","False"
"422496","996","Beta","2008-09-16 00:00:00","2","False"
"422497","998","Beta","2008-09-16 00:00:00","2","False"
"422732","33","Beta","2008-09-16 00:00:00","2","False"
"422733","46","Beta","2008-09-16 00:00:00","2","False"
"422734","48","Beta","2008-09-16 00:00:00","2","False"
"422735","50","Beta","2008-09-16 00:00:00","2","False"
"422736","63","Beta","2008-09-16 00:00:00","2","False"
"422738","80","Beta","2008-09-16 00:00:00","2","False"
"422739","82","Beta","2008-09-16 00:00:00","2","False"
"422740","99","Beta","2008-09-16 00:00:00","2","False"
"422741","114","Beta","2008-09-16 00:00:00","2","False"
"422742","116","Beta","2008-09-16 00:00:00","2","False"
"422743","131","Beta","2008-09-16 00:00:00","2","False"
"422744","133","Beta","2008-09-16 00:00:00","2","False"
"422745","148","Beta","2008-09-16 00:00:00","2","False"
"422746","150","Beta","2008-09-16 00:00:00","2","False"
"422747","163","Beta","2008-09-16 00:00:00","2","False"
"422748","197","Beta","2008-09-16 00:00:00","2","False"
"422749","199","Beta","2008-09-16 00:00:00","2","False"
"422750","214","Beta","2008-09-16 00:00:00","2","False"
